觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
名都觀光渡假大飯店,99,332,0.1082,2096,695933,1708810,2501726,19,25,17,0,61,,,,,,
Beau Max Resort Hotel,,,,,,,,,,,,,,,,,,
阿里山賓館(新館),102,2162,0.6837,6803,14707695,7774463,23335259,49,49,18,15,131,,,,,,
Alishan House,,,,,,,,,,,,,,,,,,
墾丁怡灣渡假酒店,240,2761,0.3711,3520,9717448,325303,10465024,21,16,7,14,58,,,,,,
Grand Bay Resort,,,,,,,,,,,,,,,,,,
總計,2964,56080,0.6103,5505,308710061,138723098,521815944,891,1044,360,665,2960,,,,,,
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,43423,桃竹苗地區 TauHsiuMiao,,資料期間：,,2018年7月至2018年7月(Data for 2018/7～2018/7),,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
晶悅國際飯店(原桃園大飯店),388,6943,0.5772,1633,11337768,4615838,16863386,73,96,20,5,194,,,,,,
Pleasant Hotels International,,,,,,,,,,,,,,,,,,
尊爵天際大飯店,250,5532,0.7138,2367,13091771,14665844,28332114,44,139,23,14,220,,,,,,
Ｍonarch-Skyline Hotel,,,,,,,,,,,,,,,,,,
桃禧航空城酒店,187,2914,0.5027,2611,7608859,6209990,15419674,54,84,39,10,187,,,,,,
HOTEL ORCHARD PARK,,,,,,,,,,,,,,,,,,
南方莊園渡假飯店,111,2283,0.6635,4072,9296304,9775051,25031679,51,111,46,29,237,,,,,,
South Gardens Resort,,,,,,,,,,,,,,,,,,
台北諾富特華航桃園機場飯店,516,10706,0.6693,2761,29559054,10992090,45370049,99,100,58,17,274,,,,,,
Novotel Taipei Taoyuan International Airport,,,,,,,,,,,,,,,,,,
新竹喜來登大飯店,386,8465,0.7074,3821,32345679,35350150,76913856,106,199,32,97,434,,,,,,
Sheraton Hsinchu Hotel,,,,,,,,,,,,,,,,,,
新竹老爺大酒店,208,4894,0.759,3025,14804734,12348225,28505030,52,100,50,10,212,,,,,,
Hotel Royal Hsinchu,,,,,,,,,,,,,,,,,,
新竹國賓大飯店,257,5641,0.708,3242,18289650,29302412,52258882,109,185,39,16,349,,,,,,
The Ambassador Hotel Hsinchu,,,,,,,,,,,,,,,,,,
尊爵大飯店,231,4244,0.5927,2290,9717447,9636346,21138523,51,88,26,33,198,,,,,,
Monarch Plaza Hotel,,,,,,,,,,,,,,,,,,
古華花園飯店,255,6053,0.7657,3014,18242031,16607165,37579480,62,127,9,22,220,,,,,,
Hotel Kuva Chateau,,,,,,,,,,,,,,,,,,
福容大飯店 桃園,182,3345,0.5929,1978,6617471,3019885,10079578,26,30,7,10,73,,,,,,
Fullon Hotel Taoyuan,,,,,,,,,,,,,,,,,,
福容大飯店 林口,149,2402,0.52,2989,7180174,2569935,9916407,35,32,11,0,78,,,,,,
Fullon Hotel Linkou,,,,,,,,,,,,,,,,,,
豐邑喜來登大飯店,384,2116,0.1778,3822,8086419,4887973,14126820,60,38,3,12,113,,,,,,
Sheraton Fongyi Hotel,,,,,,,,,,,,,,,,,,
